suicides/100k pop,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,sex_female,sex_male,age_15-24 years,age_25-34 years,age_35-54 years,age_5-14 years,age_55-74 years,age_75+ years
4.79,5.857,8.986,0.7979999999999999,65.0,0.778,-0.19399999999999998,0.7809999999999999,1,0,0,1,0,0,0,0
3.56,5.857,8.986,0.7979999999999999,65.0,0.778,-0.19399999999999998,0.7809999999999999,1,0,0,0,1,0,0,0
2.7,5.857,8.986,0.7979999999999999,65.0,0.778,-0.19399999999999998,0.7809999999999999,1,0,0,0,0,0,1,0
0.67,5.857,8.986,0.7979999999999999,65.0,0.778,-0.19399999999999998,0.7809999999999999,1,0,0,0,0,1,0,0
0.32,5.857,8.986,0.7979999999999999,65.0,0.778,-0.19399999999999998,0.7809999999999999,0,1,0,0,0,1,0,0
54.12,5.371,10.27,0.91,64.86,0.7490000000000001,-0.264,0.797,0,1,0,0,0,0,0,1
47.95,5.371,10.27,0.91,64.86,0.7490000000000001,-0.264,0.797,0,1,0,0,0,0,1,0
40.4,5.371,10.27,0.91,64.86,0.7490000000000001,-0.264,0.797,0,1,0,0,1,0,0,0
25.93,5.371,10.27,0.91,64.86,0.7490000000000001,-0.264,0.797,1,0,0,0,0,0,0,1
25.42,5.371,10.27,0.91,64.86,0.7490000000000001,-0.264,0.797,0,1,1,0,0,0,0,0
21.68,5.371,10.27,0.91,64.86,0.7490000000000001,-0.264,0.797,0,1,0,1,0,0,0,0
10.0,5.371,10.27,0.91,64.86,0.7490000000000001,-0.264,0.797,1,0,0,0,0,0,1,0
6.18,5.371,10.27,0.91,64.86,0.7490000000000001,-0.264,0.797,1,0,0,0,1,0,0,0
5.19,5.371,10.27,0.91,64.86,0.7490000000000001,-0.264,0.797,1,0,1,0,0,0,0,0
4.31,5.371,10.27,0.91,64.86,0.7490000000000001,-0.264,0.797,1,0,0,1,0,0,0,0
1.45,5.371,10.27,0.91,64.86,0.7490000000000001,-0.264,0.797,0,1,0,0,0,1,0,0
0.0,5.371,10.27,0.91,64.86,0.7490000000000001,-0.264,0.797,1,0,0,0,0,1,0,0
78.18,5.332000000000001,10.347000000000001,0.8959999999999999,65.32,0.7120000000000001,-0.24600000000000002,0.743,0,1,0,0,0,0,0,1
49.52,5.332000000000001,10.347000000000001,0.8959999999999999,65.32,0.7120000000000001,-0.24600000000000002,0.743,0,1,0,0,0,0,1,0
40.57,5.332000000000001,10.347000000000001,0.8959999999999999,65.32,0.7120000000000001,-0.24600000000000002,0.743,0,1,0,1,0,0,0,0
36.63,5.332000000000001,10.347000000000001,0.8959999999999999,65.32,0.7120000000000001,-0.24600000000000002,0.743,0,1,0,0,1,0,0,0
20.91,5.332000000000001,10.347000000000001,0.8959999999999999,65.32,0.7120000000000001,-0.24600000000000002,0.743,0,1,1,0,0,0,0,0
18.18,5.332000000000001,10.347000000000001,0.8959999999999999,65.32,0.7120000000000001,-0.24600000000000002,0.743,1,0,0,0,0,0,0,1
10.0,5.332000000000001,10.347000000000001,0.8959999999999999,65.32,0.7120000000000001,-0.24600000000000002,0.743,1,0,0,0,0,0,1,0
5.71,5.332000000000001,10.347000000000001,0.8959999999999999,65.32,0.7120000000000001,-0.24600000000000002,0.743,1,0,0,0,1,0,0,0
3.17,5.332000000000001,10.347000000000001,0.8959999999999999,65.32,0.7120000000000001,-0.24600000000000002,0.743,1,0,1,0,0,0,0,0
2.18,5.332000000000001,10.347000000000001,0.8959999999999999,65.32,0.7120000000000001,-0.24600000000000002,0.743,1,0,0,1,0,0,0,0
0.0,5.332000000000001,10.347000000000001,0.8959999999999999,65.32,0.7120000000000001,-0.24600000000000002,0.743,1,0,0,0,0,1,0,0
0.0,5.332000000000001,10.347000000000001,0.8959999999999999,65.32,0.7120000000000001,-0.24600000000000002,0.743,0,1,0,0,0,1,0,0
65.12,5.452000000000001,10.298,0.904,65.78,0.642,-0.217,0.6629999999999999,0,1,0,0,0,0,0,1
39.92,5.452000000000001,10.298,0.904,65.78,0.642,-0.217,0.6629999999999999,0,1,0,0,0,0,1,0
39.46,5.452000000000001,10.298,0.904,65.78,0.642,-0.217,0.6629999999999999,0,1,0,0,1,0,0,0
29.58,5.452000000000001,10.298,0.904,65.78,0.642,-0.217,0.6629999999999999,0,1,1,0,0,0,0,0
23.96,5.452000000000001,10.298,0.904,65.78,0.642,-0.217,0.6629999999999999,0,1,0,1,0,0,0,0
16.4,5.452000000000001,10.298,0.904,65.78,0.642,-0.217,0.6629999999999999,1,0,0,0,0,0,0,1
8.8,5.452000000000001,10.298,0.904,65.78,0.642,-0.217,0.6629999999999999,1,0,0,0,0,0,1,0
8.37,5.452000000000001,10.298,0.904,65.78,0.642,-0.217,0.6629999999999999,1,0,0,0,1,0,0,0
5.41,5.452000000000001,10.298,0.904,65.78,0.642,-0.217,0.6629999999999999,1,0,1,0,0,0,0,0
4.37,5.452000000000001,10.298,0.904,65.78,0.642,-0.217,0.6629999999999999,1,0,0,1,0,0,0,0
1.63,5.452000000000001,10.298,0.904,65.78,0.642,-0.217,0.6629999999999999,1,0,0,0,0,1,0,0
1.55,5.452000000000001,10.298,0.904,65.78,0.642,-0.217,0.6629999999999999,0,1,0,0,0,1,0,0
55.48,5.138,10.144,0.8740000000000001,66.24,0.611,-0.23,0.7929999999999999,0,1,0,0,0,0,1,0
48.94,5.138,10.144,0.8740000000000001,66.24,0.611,-0.23,0.7929999999999999,0,1,0,0,1,0,0,0
46.18,5.138,10.144,0.8740000000000001,66.24,0.611,-0.23,0.7929999999999999,0,1,0,0,0,0,0,1
31.17,5.138,10.144,0.8740000000000001,66.24,0.611,-0.23,0.7929999999999999,0,1,0,1,0,0,0,0
24.29,5.138,10.144,0.8740000000000001,66.24,0.611,-0.23,0.7929999999999999,0,1,1,0,0,0,0,0
21.53,5.138,10.144,0.8740000000000001,66.24,0.611,-0.23,0.7929999999999999,1,0,0,0,0,0,0,1
8.17,5.138,10.144,0.8740000000000001,66.24,0.611,-0.23,0.7929999999999999,1,0,0,0,0,0,1,0
7.39,5.138,10.144,0.8740000000000001,66.24,0.611,-0.23,0.7929999999999999,1,0,0,0,1,0,0,0
3.28,5.138,10.144,0.8740000000000001,66.24,0.611,-0.23,0.7929999999999999,1,0,0,1,0,0,0,0
2.24,5.138,10.144,0.8740000000000001,66.24,0.611,-0.23,0.7929999999999999,1,0,1,0,0,0,0,0
0.0,5.138,10.144,0.8740000000000001,66.24,0.611,-0.23,0.7929999999999999,1,0,0,0,0,1,0,0
0.0,5.138,10.144,0.8740000000000001,66.24,0.611,-0.23,0.7929999999999999,0,1,0,0,0,1,0,0
70.75,5.487,10.248,0.909,66.96,0.735,-0.168,0.687,0,1,0,0,0,0,0,1
46.82,5.487,10.248,0.909,66.96,0.735,-0.168,0.687,0,1,0,0,0,0,1,0
32.41,5.487,10.248,0.909,66.96,0.735,-0.168,0.687,0,1,0,0,1,0,0,0
23.96,5.487,10.248,0.909,66.96,0.735,-0.168,0.687,0,1,0,1,0,0,0,0
21.8,5.487,10.248,0.909,66.96,0.735,-0.168,0.687,0,1,1,0,0,0,0,0
15.48,5.487,10.248,0.909,66.96,0.735,-0.168,0.687,1,0,0,0,0,0,0,1
8.08,5.487,10.248,0.909,66.96,0.735,-0.168,0.687,1,0,0,0,1,0,0,0
5.2,5.487,10.248,0.909,66.96,0.735,-0.168,0.687,1,0,0,0,0,0,1,0
3.66,5.487,10.248,0.909,66.96,0.735,-0.168,0.687,1,0,1,0,0,0,0,0
1.1,5.487,10.248,0.909,66.96,0.735,-0.168,0.687,1,0,0,1,0,0,0,0
0.0,5.487,10.248,0.909,66.96,0.735,-0.168,0.687,1,0,0,0,0,1,0,0
0.0,5.487,10.248,0.909,66.96,0.735,-0.168,0.687,0,1,0,0,0,1,0,0
64.74,5.364,10.282,0.889,67.22,0.6970000000000001,-0.192,0.7929999999999999,0,1,0,0,0,0,0,1
47.98,5.364,10.282,0.889,67.22,0.6970000000000001,-0.192,0.7929999999999999,0,1,0,0,0,0,1,0
36.22,5.364,10.282,0.889,67.22,0.6970000000000001,-0.192,0.7929999999999999,0,1,0,0,1,0,0,0
30.95,5.364,10.282,0.889,67.22,0.6970000000000001,-0.192,0.7929999999999999,0,1,0,1,0,0,0,0
22.47,5.364,10.282,0.889,67.22,0.6970000000000001,-0.192,0.7929999999999999,1,0,0,0,0,0,0,1
16.83,5.364,10.282,0.889,67.22,0.6970000000000001,-0.192,0.7929999999999999,0,1,1,0,0,0,0,0
9.83,5.364,10.282,0.889,67.22,0.6970000000000001,-0.192,0.7929999999999999,1,0,0,0,0,0,1,0
3.8,5.364,10.282,0.889,67.22,0.6970000000000001,-0.192,0.7929999999999999,1,0,0,0,1,0,0,0
3.27,5.364,10.282,0.889,67.22,0.6970000000000001,-0.192,0.7929999999999999,1,0,0,1,0,0,0,0
2.97,5.364,10.282,0.889,67.22,0.6970000000000001,-0.192,0.7929999999999999,0,1,0,0,0,1,0,0
2.55,5.364,10.282,0.889,67.22,0.6970000000000001,-0.192,0.7929999999999999,1,0,1,0,0,0,0,0
0.0,5.364,10.282,0.889,67.22,0.6970000000000001,-0.192,0.7929999999999999,1,0,0,0,0,1,0,0
71.65,5.367000000000001,10.299000000000001,0.9009999999999999,67.48,0.754,-0.201,0.726,0,1,0,0,0,0,0,1
46.89,5.367000000000001,10.299000000000001,0.9009999999999999,67.48,0.754,-0.201,0.726,0,1,0,0,0,0,1,0
29.2,5.367000000000001,10.299000000000001,0.9009999999999999,67.48,0.754,-0.201,0.726,0,1,0,0,1,0,0,0
22.71,5.367000000000001,10.299000000000001,0.9009999999999999,67.48,0.754,-0.201,0.726,0,1,0,1,0,0,0,0
21.79,5.367000000000001,10.299000000000001,0.9009999999999999,67.48,0.754,-0.201,0.726,1,0,0,0,0,0,0,1
19.19,5.367000000000001,10.299000000000001,0.9009999999999999,67.48,0.754,-0.201,0.726,0,1,1,0,0,0,0,0
7.15,5.367000000000001,10.299000000000001,0.9009999999999999,67.48,0.754,-0.201,0.726,1,0,0,0,1,0,0,0
6.96,5.367000000000001,10.299000000000001,0.9009999999999999,67.48,0.754,-0.201,0.726,1,0,0,0,0,0,1,0
2.72,5.367000000000001,10.299000000000001,0.9009999999999999,67.48,0.754,-0.201,0.726,1,0,1,0,0,0,0,0
2.19,5.367000000000001,10.299000000000001,0.9009999999999999,67.48,0.754,-0.201,0.726,1,0,0,1,0,0,0,0
1.47,5.367000000000001,10.299000000000001,0.9009999999999999,67.48,0.754,-0.201,0.726,0,1,0,0,0,1,0,0
0.0,5.367000000000001,10.299000000000001,0.9009999999999999,67.48,0.754,-0.201,0.726,1,0,0,0,0,1,0,0
78.17,5.556,10.331,0.917,67.74,0.773,-0.153,0.652,0,1,0,0,0,0,0,1
40.02,5.556,10.331,0.917,67.74,0.773,-0.153,0.652,0,1,0,0,0,0,1,0
39.81,5.556,10.331,0.917,67.74,0.773,-0.153,0.652,0,1,0,1,0,0,0,0
32.08,5.556,10.331,0.917,67.74,0.773,-0.153,0.652,0,1,0,0,1,0,0,0
25.84,5.556,10.331,0.917,67.74,0.773,-0.153,0.652,0,1,1,0,0,0,0,0
15.31,5.556,10.331,0.917,67.74,0.773,-0.153,0.652,1,0,0,0,0,0,0,1
8.88,5.556,10.331,0.917,67.74,0.773,-0.153,0.652,1,0,0,0,1,0,0,0
8.68,5.556,10.331,0.917,67.74,0.773,-0.153,0.652,1,0,0,1,0,0,0,0
5.81,5.556,10.331,0.917,67.74,0.773,-0.153,0.652,1,0,0,0,0,0,1,0
2.86,5.556,10.331,0.917,67.74,0.773,-0.153,0.652,0,1,0,0,0,1,0,0
1.45,5.556,10.331,0.917,67.74,0.773,-0.153,0.652,1,0,1,0,0,0,0,0
0.0,5.556,10.331,0.917,67.74,0.773,-0.153,0.652,1,0,0,0,0,1,0,0
58.39,5.629,10.347999999999999,0.9179999999999999,68.0,0.815,-0.16399999999999998,0.569,0,1,0,0,0,0,0,1
34.77,5.629,10.347999999999999,0.9179999999999999,68.0,0.815,-0.16399999999999998,0.569,0,1,0,0,0,0,1,0
29.93,5.629,10.347999999999999,0.9179999999999999,68.0,0.815,-0.16399999999999998,0.569,0,1,1,0,0,0,0,0
27.11,5.629,10.347999999999999,0.9179999999999999,68.0,0.815,-0.16399999999999998,0.569,0,1,0,0,1,0,0,0
25.14,5.629,10.347999999999999,0.9179999999999999,68.0,0.815,-0.16399999999999998,0.569,0,1,0,1,0,0,0,0
10.37,5.629,10.347999999999999,0.9179999999999999,68.0,0.815,-0.16399999999999998,0.569,1,0,0,0,0,0,0,1
6.96,5.629,10.347999999999999,0.9179999999999999,68.0,0.815,-0.16399999999999998,0.569,1,0,0,0,0,0,1,0
6.17,5.629,10.347999999999999,0.9179999999999999,68.0,0.815,-0.16399999999999998,0.569,1,0,0,0,1,0,0,0
2.16,5.629,10.347999999999999,0.9179999999999999,68.0,0.815,-0.16399999999999998,0.569,1,0,0,1,0,0,0,0
1.51,5.629,10.347999999999999,0.9179999999999999,68.0,0.815,-0.16399999999999998,0.569,1,0,1,0,0,0,0,0
1.47,5.629,10.347999999999999,0.9179999999999999,68.0,0.815,-0.16399999999999998,0.569,1,0,0,0,0,1,0,0
1.4,5.629,10.347999999999999,0.9179999999999999,68.0,0.815,-0.16399999999999998,0.569,0,1,0,0,0,1,0,0
41.21,7.672000000000001,10.745,0.965,69.76,0.9690000000000001,-0.005,0.132,0,1,0,0,1,0,0,0
39.89,7.672000000000001,10.745,0.965,69.76,0.9690000000000001,-0.005,0.132,0,1,0,0,0,0,1,0
34.28,7.672000000000001,10.745,0.965,69.76,0.9690000000000001,-0.005,0.132,0,1,0,1,0,0,0,0
32.5,7.672000000000001,10.745,0.965,69.76,0.9690000000000001,-0.005,0.132,0,1,0,0,0,0,0,1
32.2,7.672000000000001,10.745,0.965,69.76,0.9690000000000001,-0.005,0.132,0,1,1,0,0,0,0,0
14.12,7.672000000000001,10.745,0.965,69.76,0.9690000000000001,-0.005,0.132,1,0,0,0,1,0,0,0
12.75,7.672000000000001,10.745,0.965,69.76,0.9690000000000001,-0.005,0.132,1,0,0,0,0,0,1,0
10.52,7.672000000000001,10.745,0.965,69.76,0.9690000000000001,-0.005,0.132,1,0,0,1,0,0,0,0
9.13,7.672000000000001,10.745,0.965,69.76,0.9690000000000001,-0.005,0.132,1,0,0,0,0,0,0,1
5.92,7.672000000000001,10.745,0.965,69.76,0.9690000000000001,-0.005,0.132,1,0,1,0,0,0,0,0
0.95,7.672000000000001,10.745,0.965,69.76,0.9690000000000001,-0.005,0.132,0,1,0,0,0,1,0,0
0.33,7.672000000000001,10.745,0.965,69.76,0.9690000000000001,-0.005,0.132,1,0,0,0,0,1,0,0
45.18,7.671,10.796,0.951,70.08,0.934,0.027999999999999997,0.217,0,1,0,0,1,0,0,0
38.01,7.671,10.796,0.951,70.08,0.934,0.027999999999999997,0.217,0,1,0,0,0,0,1,0
33.91,7.671,10.796,0.951,70.08,0.934,0.027999999999999997,0.217,0,1,0,1,0,0,0,0
31.72,7.671,10.796,0.951,70.08,0.934,0.027999999999999997,0.217,0,1,0,0,0,0,0,1
24.06,7.671,10.796,0.951,70.08,0.934,0.027999999999999997,0.217,0,1,1,0,0,0,0,0
12.69,7.671,10.796,0.951,70.08,0.934,0.027999999999999997,0.217,1,0,0,0,1,0,0,0
10.66,7.671,10.796,0.951,70.08,0.934,0.027999999999999997,0.217,1,0,0,0,0,0,1,0
9.86,7.671,10.796,0.951,70.08,0.934,0.027999999999999997,0.217,1,0,0,1,0,0,0,0
8.07,7.671,10.796,0.951,70.08,0.934,0.027999999999999997,0.217,1,0,1,0,0,0,0,0
4.8,7.671,10.796,0.951,70.08,0.934,0.027999999999999997,0.217,1,0,0,0,0,0,0,1
0.68,7.671,10.796,0.951,70.08,0.934,0.027999999999999997,0.217,1,0,0,0,0,1,0,0
0.65,7.671,10.796,0.951,70.08,0.934,0.027999999999999997,0.217,0,1,0,0,0,1,0,0
33.88,7.393,10.734000000000002,0.935,70.4,0.9159999999999999,0.091,0.413,0,1,0,1,0,0,0,0
33.78,7.393,10.734000000000002,0.935,70.4,0.9159999999999999,0.091,0.413,0,1,0,0,0,0,0,1
33.51,7.393,10.734000000000002,0.935,70.4,0.9159999999999999,0.091,0.413,0,1,0,0,1,0,0,0
32.43,7.393,10.734000000000002,0.935,70.4,0.9159999999999999,0.091,0.413,0,1,0,0,0,0,1,0
31.18,7.393,10.734000000000002,0.935,70.4,0.9159999999999999,0.091,0.413,0,1,1,0,0,0,0,0
11.12,7.393,10.734000000000002,0.935,70.4,0.9159999999999999,0.091,0.413,1,0,0,1,0,0,0,0
10.98,7.393,10.734000000000002,0.935,70.4,0.9159999999999999,0.091,0.413,1,0,0,0,1,0,0,0
10.41,7.393,10.734000000000002,0.935,70.4,0.9159999999999999,0.091,0.413,1,0,0,0,0,0,1,0
9.3,7.393,10.734000000000002,0.935,70.4,0.9159999999999999,0.091,0.413,1,0,1,0,0,0,0,0
8.29,7.393,10.734000000000002,0.935,70.4,0.9159999999999999,0.091,0.413,1,0,0,0,0,0,0,1
0.33,7.393,10.734000000000002,0.935,70.4,0.9159999999999999,0.091,0.413,0,1,0,0,0,1,0,0
0.0,7.393,10.734000000000002,0.935,70.4,0.9159999999999999,0.091,0.413,1,0,0,0,0,1,0,0
40.32,7.354,10.754000000000001,0.938,70.64,0.9359999999999999,0.10099999999999999,0.32,0,1,0,0,0,0,0,1
36.22,7.354,10.754000000000001,0.938,70.64,0.9359999999999999,0.10099999999999999,0.32,0,1,0,0,1,0,0,0
30.39,7.354,10.754000000000001,0.938,70.64,0.9359999999999999,0.10099999999999999,0.32,0,1,0,0,0,0,1,0
29.82,7.354,10.754000000000001,0.938,70.64,0.9359999999999999,0.10099999999999999,0.32,0,1,0,1,0,0,0,0
26.39,7.354,10.754000000000001,0.938,70.64,0.9359999999999999,0.10099999999999999,0.32,0,1,1,0,0,0,0,0
10.82,7.354,10.754000000000001,0.938,70.64,0.9359999999999999,0.10099999999999999,0.32,1,0,0,0,0,0,1,0
9.62,7.354,10.754000000000001,0.938,70.64,0.9359999999999999,0.10099999999999999,0.32,1,0,0,0,1,0,0,0
8.36,7.354,10.754000000000001,0.938,70.64,0.9359999999999999,0.10099999999999999,0.32,1,0,1,0,0,0,0,0
7.8,7.354,10.754000000000001,0.938,70.64,0.9359999999999999,0.10099999999999999,0.32,1,0,0,1,0,0,0,0
3.2,7.354,10.754000000000001,0.938,70.64,0.9359999999999999,0.10099999999999999,0.32,1,0,0,0,0,0,0,1
0.67,7.354,10.754000000000001,0.938,70.64,0.9359999999999999,0.10099999999999999,0.32,0,1,0,0,0,1,0,0
0.0,7.354,10.754000000000001,0.938,70.64,0.9359999999999999,0.10099999999999999,0.32,1,0,0,0,0,1,0,0
33.01,7.42,10.735,0.9279999999999999,70.88,0.9209999999999999,-0.001,0.361,0,1,0,0,1,0,0,0
30.5,7.42,10.735,0.9279999999999999,70.88,0.9209999999999999,-0.001,0.361,0,1,0,0,0,0,1,0
29.94,7.42,10.735,0.9279999999999999,70.88,0.9209999999999999,-0.001,0.361,0,1,0,0,0,0,0,1
25.82,7.42,10.735,0.9279999999999999,70.88,0.9209999999999999,-0.001,0.361,0,1,0,1,0,0,0,0
25.2,7.42,10.735,0.9279999999999999,70.88,0.9209999999999999,-0.001,0.361,0,1,1,0,0,0,0,0
12.7,7.42,10.735,0.9279999999999999,70.88,0.9209999999999999,-0.001,0.361,1,0,0,0,0,0,1,0
9.9,7.42,10.735,0.9279999999999999,70.88,0.9209999999999999,-0.001,0.361,1,0,1,0,0,0,0,0
9.38,7.42,10.735,0.9279999999999999,70.88,0.9209999999999999,-0.001,0.361,1,0,0,0,1,0,0,0
8.1,7.42,10.735,0.9279999999999999,70.88,0.9209999999999999,-0.001,0.361,1,0,0,1,0,0,0,0
2.46,7.42,10.735,0.9279999999999999,70.88,0.9209999999999999,-0.001,0.361,1,0,0,0,0,0,0,1
0.0,7.42,10.735,0.9279999999999999,70.88,0.9209999999999999,-0.001,0.361,1,0,0,0,0,1,0,0
0.0,7.42,10.735,0.9279999999999999,70.88,0.9209999999999999,-0.001,0.361,0,1,0,0,0,1,0,0
37.02,7.445,10.722000000000001,0.941,71.12,0.919,0.04,0.306,0,1,0,1,0,0,0,0
33.36,7.445,10.722000000000001,0.941,71.12,0.919,0.04,0.306,0,1,0,0,0,0,1,0
33.04,7.445,10.722000000000001,0.941,71.12,0.919,0.04,0.306,0,1,0,0,0,0,0,1
27.31,7.445,10.722000000000001,0.941,71.12,0.919,0.04,0.306,0,1,0,0,1,0,0,0
20.26,7.445,10.722000000000001,0.941,71.12,0.919,0.04,0.306,0,1,1,0,0,0,0,0
10.43,7.445,10.722000000000001,0.941,71.12,0.919,0.04,0.306,1,0,0,0,1,0,0,0
9.95,7.445,10.722000000000001,0.941,71.12,0.919,0.04,0.306,1,0,0,0,0,0,1,0
9.63,7.445,10.722000000000001,0.941,71.12,0.919,0.04,0.306,1,0,1,0,0,0,0,0
9.27,7.445,10.722000000000001,0.941,71.12,0.919,0.04,0.306,1,0,0,1,0,0,0,0
5.88,7.445,10.722000000000001,0.941,71.12,0.919,0.04,0.306,1,0,0,0,0,0,0,1
0.35,7.445,10.722000000000001,0.941,71.12,0.919,0.04,0.306,1,0,0,0,0,1,0,0
0.33,7.445,10.722000000000001,0.941,71.12,0.919,0.04,0.306,0,1,0,0,0,1,0,0
34.69,7.385,10.714,0.9520000000000001,71.36,0.9329999999999999,-0.001,0.265,0,1,0,0,0,0,0,1
30.89,7.385,10.714,0.9520000000000001,71.36,0.9329999999999999,-0.001,0.265,0,1,0,1,0,0,0,0
29.2,7.385,10.714,0.9520000000000001,71.36,0.9329999999999999,-0.001,0.265,0,1,0,0,1,0,0,0
23.98,7.385,10.714,0.9520000000000001,71.36,0.9329999999999999,-0.001,0.265,0,1,0,0,0,0,1,0
18.94,7.385,10.714,0.9520000000000001,71.36,0.9329999999999999,-0.001,0.265,0,1,1,0,0,0,0,0
10.99,7.385,10.714,0.9520000000000001,71.36,0.9329999999999999,-0.001,0.265,1,0,0,1,0,0,0,0
8.73,7.385,10.714,0.9520000000000001,71.36,0.9329999999999999,-0.001,0.265,1,0,0,0,1,0,0,0
8.43,7.385,10.714,0.9520000000000001,71.36,0.9329999999999999,-0.001,0.265,1,0,0,0,0,0,1,0
6.9,7.385,10.714,0.9520000000000001,71.36,0.9329999999999999,-0.001,0.265,1,0,1,0,0,0,0,0
3.74,7.385,10.714,0.9520000000000001,71.36,0.9329999999999999,-0.001,0.265,1,0,0,0,0,0,0,1
0.34,7.385,10.714,0.9520000000000001,71.36,0.9329999999999999,-0.001,0.265,1,0,0,0,0,1,0,0
0.33,7.385,10.714,0.9520000000000001,71.36,0.9329999999999999,-0.001,0.265,0,1,0,0,0,1,0,0
29.62,7.4479999999999995,10.716,0.948,71.6,0.93,0.111,0.223,0,1,0,0,0,0,0,1
26.98,7.4479999999999995,10.716,0.948,71.6,0.93,0.111,0.223,0,1,0,0,1,0,0,0
25.75,7.4479999999999995,10.716,0.948,71.6,0.93,0.111,0.223,0,1,0,1,0,0,0,0
23.88,7.4479999999999995,10.716,0.948,71.6,0.93,0.111,0.223,0,1,0,0,0,0,1,0
17.77,7.4479999999999995,10.716,0.948,71.6,0.93,0.111,0.223,0,1,1,0,0,0,0,0
8.89,7.4479999999999995,10.716,0.948,71.6,0.93,0.111,0.223,1,0,0,1,0,0,0,0
8.06,7.4479999999999995,10.716,0.948,71.6,0.93,0.111,0.223,1,0,0,0,1,0,0,0
7.73,7.4479999999999995,10.716,0.948,71.6,0.93,0.111,0.223,1,0,0,0,0,0,1,0
7.1,7.4479999999999995,10.716,0.948,71.6,0.93,0.111,0.223,1,0,0,0,0,0,0,1
3.77,7.4479999999999995,10.716,0.948,71.6,0.93,0.111,0.223,1,0,1,0,0,0,0,0
1.64,7.4479999999999995,10.716,0.948,71.6,0.93,0.111,0.223,0,1,0,0,0,1,0,0
0.0,7.4479999999999995,10.716,0.948,71.6,0.93,0.111,0.223,1,0,0,0,0,1,0,0
67.89,6.582999999999999,10.659,0.9440000000000001,71.48,0.789,0.126,0.6990000000000001,0,1,0,0,0,0,0,1
37.15,6.582999999999999,10.659,0.9440000000000001,71.48,0.789,0.126,0.6990000000000001,0,1,0,0,1,0,0,0
32.63,6.582999999999999,10.659,0.9440000000000001,71.48,0.789,0.126,0.6990000000000001,0,1,0,0,0,0,1,0
22.44,6.582999999999999,10.659,0.9440000000000001,71.48,0.789,0.126,0.6990000000000001,0,1,0,1,0,0,0,0
13.74,6.582999999999999,10.659,0.9440000000000001,71.48,0.789,0.126,0.6990000000000001,1,0,0,0,0,0,0,1
13.55,6.582999999999999,10.659,0.9440000000000001,71.48,0.789,0.126,0.6990000000000001,1,0,0,0,0,0,1,0
12.97,6.582999999999999,10.659,0.9440000000000001,71.48,0.789,0.126,0.6990000000000001,1,0,0,0,1,0,0,0
9.92,6.582999999999999,10.659,0.9440000000000001,71.48,0.789,0.126,0.6990000000000001,0,1,1,0,0,0,0,0
6.38,6.582999999999999,10.659,0.9440000000000001,71.48,0.789,0.126,0.6990000000000001,1,0,0,1,0,0,0,0
3.17,6.582999999999999,10.659,0.9440000000000001,71.48,0.789,0.126,0.6990000000000001,1,0,1,0,0,0,0,0
0.57,6.582999999999999,10.659,0.9440000000000001,71.48,0.789,0.126,0.6990000000000001,0,1,0,0,0,1,0,0
0.22,6.582999999999999,10.659,0.9440000000000001,71.48,0.789,0.126,0.6990000000000001,1,0,0,0,0,1,0,0
67.8,7.007999999999999,10.674000000000001,0.935,71.84,0.833,-0.031,0.669,0,1,0,0,0,0,0,1
35.66,7.007999999999999,10.674000000000001,0.935,71.84,0.833,-0.031,0.669,0,1,0,0,1,0,0,0
32.67,7.007999999999999,10.674000000000001,0.935,71.84,0.833,-0.031,0.669,0,1,0,0,0,0,1,0
21.75,7.007999999999999,10.674000000000001,0.935,71.84,0.833,-0.031,0.669,0,1,0,1,0,0,0,0
13.44,7.007999999999999,10.674000000000001,0.935,71.84,0.833,-0.031,0.669,1,0,0,0,0,0,0,1
12.83,7.007999999999999,10.674000000000001,0.935,71.84,0.833,-0.031,0.669,1,0,0,0,0,0,1,0
12.61,7.007999999999999,10.674000000000001,0.935,71.84,0.833,-0.031,0.669,1,0,0,0,1,0,0,0
10.63,7.007999999999999,10.674000000000001,0.935,71.84,0.833,-0.031,0.669,0,1,1,0,0,0,0,0
5.36,7.007999999999999,10.674000000000001,0.935,71.84,0.833,-0.031,0.669,1,0,0,1,0,0,0,0
2.79,7.007999999999999,10.674000000000001,0.935,71.84,0.833,-0.031,0.669,1,0,1,0,0,0,0,0
0.51,7.007999999999999,10.674000000000001,0.935,71.84,0.833,-0.031,0.669,0,1,0,0,0,1,0,0
0.16,7.007999999999999,10.674000000000001,0.935,71.84,0.833,-0.031,0.669,1,0,0,0,0,1,0,0
66.39,6.2829999999999995,10.639000000000001,0.9179999999999999,72.02,0.7979999999999999,-0.08199999999999999,0.654,0,1,0,0,0,0,0,1
36.64,6.2829999999999995,10.639000000000001,0.9179999999999999,72.02,0.7979999999999999,-0.08199999999999999,0.654,0,1,0,0,1,0,0,0
33.43,6.2829999999999995,10.639000000000001,0.9179999999999999,72.02,0.7979999999999999,-0.08199999999999999,0.654,0,1,0,0,0,0,1,0
21.55,6.2829999999999995,10.639000000000001,0.9179999999999999,72.02,0.7979999999999999,-0.08199999999999999,0.654,0,1,0,1,0,0,0,0
13.3,6.2829999999999995,10.639000000000001,0.9179999999999999,72.02,0.7979999999999999,-0.08199999999999999,0.654,1,0,0,0,0,0,0,1
